VCU ID,vcu,State,completed
2237,Howard,IN,0
2238,Huntington,IN,0
2239,Adams,IN,0
2240,Marshall,IN,0
2241,Kosciusko,IN,0
2242,Allen,IN,0
2243,Miami,IN,0
2244,Wabash,IN,0
2245,Fulton,IN,0
2246,Tipton,IN,0
2247,Whitley,IN,0
2248,Porter,IN,0
2249,Pulaski,IN,0
2250,St. Joseph,IN,0
2251,Starke,IN,0
2252,La Porte,IN,0
2253,Elkhart,IN,0
2254,Noble,IN,0
2255,DeKalb,IN,0
2256,LaGrange,IN,0
2257,Steuben,IN,0
3864,Lee,IA,0
3865,Fremont,IA,0
3866,Page,IA,0
3867,Adams,IA,0
3868,Union,IA,0
3869,Madison,IA,0
3870,Warren,IA,0
3871,Taylor,IA,0
3872,Ringgold,IA,0
3873,Decatur,IA,0
3874,Wayne,IA,0
3875,Appanoose,IA,0
3876,Davis,IA,0
3877,Van Buren,IA,0
3878,Mills,IA,0
3879,Montgomery,IA,0
3880,Clarke,IA,0
3881,Adair,IA,0
3882,Mahaska,IA,0
3883,Lucas,IA,0
3884,Wapello,IA,0
3885,Jefferson,IA,0
3886,Pottawattamie,IA,0
3887,Polk,IA,0
3888,Marion,IA,0
3889,Johnson,IA,0
3890,Monroe,IA,0
3891,Washington,IA,0
3892,Des Moines,IA,0
3893,Henry,IA,0
3894,Poweshiek,IA,0
3895,Keokuk,IA,0
3896,Cedar,IA,0
3897,Scott,IA,0
3898,Muscatine,IA,0
3899,Louisa,IA,0
3900,Cass,IA,0
3901,Iowa,IA,0
3902,Shelby,IA,0
3903,Audubon,IA,0
3904,Guthrie,IA,0
3905,Harrison,IA,0
3906,Dallas,IA,0
3907,Jasper,IA,0
3908,Linn,IA,0
3909,Benton,IA,0
3910,Monona,IA,0
3911,Tama,IA,0
3912,Jones,IA,0
3913,Clinton,IA,0
3914,Woodbury,IA,0
3915,Crawford,IA,0
3916,Greene,IA,0
3917,Boone,IA,0
3918,Story,IA,0
3919,Grundy,IA,0
3920,Buchanan,IA,0
3921,Delaware,IA,0
3922,Carroll,IA,0
3923,Webster,IA,0
3924,Wright,IA,0
3925,Marshall,IA,0
3926,Dubuque,IA,0
3927,Jackson,IA,0
3928,Sac,IA,0
3929,Humboldt,IA,0
3930,Calhoun,IA,0
3931,Buena Vista,IA,0
3932,Hancock,IA,0
3933,Hardin,IA,0
3934,Black Hawk,IA,0
3935,Fayette,IA,0
3936,Plymouth,IA,0
3937,Ida,IA,0
3938,Pocahontas,IA,0
3939,Dickinson,IA,0
3940,Clay,IA,0
3941,Cerro Gordo,IA,0
3942,Franklin,IA,0
3943,Hamilton,IA,0
3944,Bremer,IA,0
3945,Sioux,IA,0
3946,Cherokee,IA,0
3947,Palo Alto,IA,0
3948,Floyd,IA,0
3949,Butler,IA,0
3950,Chickasaw,IA,0
3951,Clayton,IA,0
3952,Lyon,IA,0
3953,Osceola,IA,0
3954,O'Brien,IA,0
3955,Emmet,IA,0
3956,Kossuth,IA,0
3957,Winnebago,IA,0
3958,Worth,IA,0
3959,Mitchell,IA,0
3960,Howard,IA,0
3961,Winneshiek,IA,0
3962,Allamakee,IA,0
525,Congressional District 1,KS,0
526,Congressional District 2,KS,0
527,Congressional District 3,KS,0
528,Congressional District 4,KS,0
4289,Allen,KS,0
4290,Anderson,KS,0
4291,Atchison,KS,0
4292,Barber,KS,0
4293,Barton,KS,0
4294,Bourbon,KS,0
4295,Brown,KS,0
4296,Butler,KS,0
4297,Chase,KS,0
4298,Chautauqua,KS,0
4299,Cherokee,KS,0
4300,Cheyenne,KS,0
4301,Clark,KS,0
4302,Clay,KS,0
4303,Cloud,KS,0
4304,Coffey,KS,0
4305,Comanche,KS,0
4306,Cowley,KS,0
4307,Crawford,KS,0
4308,Decatur,KS,0
4309,Dickinson,KS,0
4310,Doniphan,KS,0
4311,Douglas,KS,0
4312,Edwards,KS,0
4313,Elk,KS,0
4314,Ellis,KS,0
4315,Ellsworth,KS,0
4316,Finney,KS,0
4317,Ford,KS,0
4318,Franklin,KS,0
4319,Geary,KS,0
4320,Gove,KS,0
4321,Graham,KS,0
4322,Grant,KS,0
4323,Gray,KS,0
4324,Greeley,KS,0
4325,Greenwood,KS,0
4326,Hamilton,KS,0
4327,Harper,KS,0
4328,Harvey,KS,0
4329,Haskell,KS,0
4330,Hodgeman,KS,0
4331,Jackson,KS,0
4332,Jefferson,KS,0
4333,Jewell,KS,0
4334,Johnson,KS,0
4335,Kearny,KS,0
4336,Kingman,KS,0
4337,Kiowa,KS,0
4338,Labette,KS,0
4339,Lane,KS,0
4340,Leavenworth,KS,0
4341,Lincoln,KS,0
4342,Linn,KS,0
4343,Logan,KS,0
4344,Lyon,KS,0
4345,McPherson,KS,0
4346,Marion,KS,0
4347,Marshall,KS,0
4348,Meade,KS,0
4349,Miami,KS,0
4350,Mitchell,KS,0
4351,Montgomery,KS,0
4352,Morris,KS,0
4353,Morton,KS,0
4354,Nemaha,KS,0
4355,Neosho,KS,0
4356,Ness,KS,0
4357,Norton,KS,0
4358,Osage,KS,0
4359,Osborne,KS,0
4360,Ottawa,KS,0
4361,Pawnee,KS,0
4362,Phillips,KS,0
4363,Pottawatomie,KS,0
4364,Pratt,KS,0
4365,Rawlins,KS,0
4366,Reno,KS,0
4367,Republic,KS,0
4368,Rice,KS,0
4369,Riley,KS,0
4370,Rooks,KS,0
4371,Rush,KS,0
4372,Russell,KS,0
4373,Saline,KS,0
4374,Scott,KS,0
4375,Sedgwick,KS,0
4376,Seward,KS,0
4377,Shawnee,KS,0
4378,Sheridan,KS,0
4379,Sherman,KS,0
4380,Smith,KS,0
4381,Stafford,KS,0
4382,Stanton,KS,0
4383,Stevens,KS,0
4384,Sumner,KS,0
4385,Thomas,KS,0
4386,Trego,KS,0
4387,Wabaunsee,KS,0
4388,Wallace,KS,0
4389,Washington,KS,0
4390,Wichita,KS,0
4391,Wilson,KS,0
4392,Woodson,KS,0
4393,Wyandotte,KS,0
2258,Fulton,KY,0
2259,Hickman,KY,0
2260,Graves,KY,0
2261,Calloway,KY,0
2262,Trigg,KY,0
2263,Caldwell,KY,0
2264,Bell,KY,0
2265,Harlan,KY,0
2266,Letcher,KY,0
2267,Carlisle,KY,0
2268,Lyon,KY,0
2269,Christian,KY,0
2270,Logan,KY,0
2271,Simpson,KY,0
2272,Allen,KY,0
2273,Monroe,KY,0
2274,Cumberland,KY,0
2275,Clinton,KY,0
2276,Wayne,KY,0
2277,McCreary,KY,0
2278,Whitley,KY,0
2279,Knox,KY,0
2280,Clay,KY,0
2281,Leslie,KY,0
2282,Perry,KY,0
2283,Breathitt,KY,0
2284,Knott,KY,0
2285,McCracken,KY,0
2286,Marshall,KY,0
2287,Todd,KY,0
2288,Warren,KY,0
2289,Barren,KY,0
2290,Metcalfe,KY,0
2291,Adair,KY,0
2292,Russell,KY,0
2293,Pulaski,KY,0
2294,Laurel,KY,0
2295,Lincoln,KY,0
2296,Rockcastle,KY,0
2297,Jackson,KY,0
2298,Owsley,KY,0
2299,Wolfe,KY,0
2300,Magoffin,KY,0
2301,Floyd,KY,0
2302,Hopkins,KY,0
2303,Butler,KY,0
2304,Green,KY,0
2305,Taylor,KY,0
2306,Casey,KY,0
2307,Garrard,KY,0
2308,Madison,KY,0
2309,Estill,KY,0
2310,Lee,KY,0
2311,Powell,KY,0
2312,Morgan,KY,0
2313,Johnson,KY,0
2314,Montgomery,KY,0
2315,Ballard,KY,0
2316,Livingston,KY,0
2317,Webster,KY,0
2318,McLean,KY,0
2319,Ohio,KY,0
2320,Hart,KY,0
2321,LaRue,KY,0
2322,Nelson,KY,0
2323,Marion,KY,0
2324,Mercer,KY,0
2325,Boyle,KY,0
2326,Jessamine,KY,0
2327,Fayette,KY,0
2328,Crittenden,KY,0
2329,Union,KY,0
2330,Muhlenberg,KY,0
2331,Daviess,KY,0
2332,Edmonson,KY,0
2333,Hardin,KY,0
2334,Bullitt,KY,0
2335,Washington,KY,0
2336,Menifee,KY,0
2337,Clark,KY,0
2338,Rowan,KY,0
2339,Pike,KY,0
2340,Grayson,KY,0
2341,Anderson,KY,0
2342,Spencer,KY,0
2343,Woodford,KY,0
2344,Franklin,KY,0
2345,Elliott,KY,0
2346,Henderson,KY,0
2347,Meade,KY,0
2348,Jefferson,KY,0
2349,Carter,KY,0
2350,Breckinridge,KY,0
2351,Bourbon,KY,0
2352,Boyd,KY,0
2353,Martin,KY,0
2354,Hancock,KY,0
2355,Bath,KY,0
2356,Greenup,KY,0
2357,Lawrence,KY,0
2358,Grant,KY,0
2359,Nicholas,KY,0
2360,Fleming,KY,0
2361,Scott,KY,0
2362,Kenton,KY,0
2363,Campbell,KY,0
2364,Robertson,KY,0
2365,Lewis,KY,0
2366,Harrison,KY,0
2367,Mason,KY,0
2368,Oldham,KY,0
2369,Shelby,KY,0
2370,Bracken,KY,0
2371,Trimble,KY,0
2372,Carroll,KY,0
2373,Henry,KY,0
2374,Owen,KY,0
2375,Pendleton,KY,0
2376,Gallatin,KY,0
2377,Boone,KY,0
352,Acadia,LA,0
353,Allen,LA,0
354,Ascension,LA,0
355,Assumption,LA,0
356,Avoyelles,LA,0
357,Beauregard,LA,0
358,Bienville,LA,0
359,Bossier,LA,0
360,Caddo,LA,0
361,Calcasieu,LA,0
362,Caldwell,LA,0
363,Cameron,LA,0
364,Catahoula,LA,0
365,Claiborne,LA,0
366,Concordia,LA,0
367,De Soto,LA,0
368,East Baton Rouge,LA,0
369,East Carroll,LA,0
370,East Feliciana,LA,0
371,Evangeline,LA,0
372,Franklin,LA,0
373,Grant,LA,0
374,Iberia,LA,0
375,Iberville,LA,0
376,Jackson,LA,0
377,Jefferson,LA,0
378,Jefferson Davis,LA,0
379,Lafayette,LA,0
380,Lafourche,LA,0
381,La Salle,LA,0
382,Lincoln,LA,0
383,Livingston,LA,0
384,Madison,LA,0
385,Morehouse,LA,0
386,Natchitoches,LA,0
387,Orleans,LA,0
388,Ouachita,LA,0
389,Plaquemines,LA,0
390,Pointe Coupee,LA,0
391,Rapides,LA,0
392,Red River,LA,0
393,Richland,LA,0
394,Sabine,LA,0
395,St. Bernard,LA,0
396,St. Charles,LA,0
397,St. Helena,LA,0
398,St. James,LA,0
399,St. John The Baptist,LA,0
400,St. Landry,LA,0
401,St. Martin,LA,0
402,St. Mary,LA,0
403,St. Tammany,LA,0
404,Tangipahoa,LA,0
405,Tensas,LA,0
406,Terrebonne,LA,0
407,Union,LA,0
408,Vermilion,LA,0
409,Vernon,LA,0
410,Washington,LA,0
411,Webster,LA,0
412,West Baton Rouge,LA,0
413,West Carroll,LA,0
414,West Feliciana,LA,0
415,Winn,LA,0
4885,Abbot,ME,0
4886,Acton,ME,0
4887,Addison,ME,0
4888,Bancroft,ME,0
4889,Albion,ME,0
4890,Alexander,ME,0
4891,Alfred,ME,0
4892,Allagash,ME,0
4893,Alna,ME,0
4894,Alton,ME,0
4895,Amherst,ME,0
4896,Amity,ME,0
4897,Andover,ME,0
4898,Anson,ME,0
4899,Appleton,ME,0
4901,Arrowsic,ME,0
4902,Arundel,ME,0
4903,Ashland,ME,0
4904,Athens,ME,0
4905,Atkinson,ME,0
4906,Auburn,ME,0
4907,Augusta,ME,0
4908,Aurora,ME,0
4909,Avon,ME,0
4910,Baileyville,ME,0
4911,Baldwin,ME,0
4912,Bangor,ME,0
4913,Bar Harbor,ME,0
4914,Baring Plt,ME,0
4915,Bath,ME,0
4916,Beals,ME,0
4917,Beaver Cove,ME,0
4918,Beddington,ME,0
4919,Belfast,ME,0
4920,Belgrade,ME,0
4921,Belmont,ME,0
4922,Benton,ME,0
4923,Berwick,ME,0
4924,Bethel,ME,0
4925,Biddeford,ME,0
4926,Bingham,ME,0
4927,Blaine,ME,0
4928,Blue Hill,ME,0
4929,Boothbay,ME,0
4930,Boothbay Harbor,ME,0
4931,Bowdoin,ME,0
4932,Bowdoinham,ME,0
4933,Bowerbank,ME,0
4934,Bradford,ME,0
4935,Bradley,ME,0
4936,Bremen,ME,0
4937,Brewer,ME,0
4938,Bridgewater,ME,0
4939,Bridgton,ME,0
4940,Brighton Plt,ME,0
4941,Bristol,ME,0
4942,Brooklin,ME,0
4943,Brooks,ME,0
4944,Brooksville,ME,0
4945,Brownfield,ME,0
4946,Brownville,ME,0
4947,Brunswick,ME,0
4948,Buckfield,ME,0
4949,Bucksport,ME,0
4950,Burlington,ME,0
4951,Burnham,ME,0
4952,Buxton,ME,0
4953,Byron,ME,0
4954,Calais,ME,0
4955,Cambridge,ME,0
4956,Camden,ME,0
4957,Canaan,ME,0
4958,Canton,ME,0
4960,Caratunk,ME,0
4961,Caribou,ME,0
4962,Carmel,ME,0
4963,Carrabassett Valley,ME,0
4964,Carroll Plt,ME,0
4965,Carthage,ME,0
4966,Cary Plt,ME,0
4967,Casco,ME,0
4968,Castine,ME,0
4969,Castle Hill,ME,0
4970,Caswell,ME,0
4971,Chapman,ME,0
4972,Charleston,ME,0
4973,Charlotte,ME,0
4974,Chebeague Island,ME,0
4975,Chelsea,ME,0
4976,Cherryfield,ME,0
4977,Chester,ME,0
4978,Chesterville,ME,0
4979,China,ME,0
4980,Clifton,ME,0
4981,Clinton,ME,0
4982,Columbia,ME,0
4983,Columbia Falls,ME,0
4984,Cooper,ME,0
4985,Coplin Plt,ME,0
4986,Corinna,ME,0
4987,Corinth,ME,0
4988,Cornish,ME,0
4989,Cornville,ME,0
4990,Cranberry Isles,ME,0
4991,Crawford,ME,0
4992,Cross Lake Twp,ME,0
4993,Crystal,ME,0
4994,Cumberland,ME,0
4995,Cushing,ME,0
4996,Cutler,ME,0
4997,Cyr Plt,ME,0
4998,Dallas Plt,ME,0
4999,Damariscotta,ME,0
5000,Danforth,ME,0
5001,Dayton,ME,0
5002,Deblois,ME,0
5003,Dedham,ME,0
5004,Deer Isle,ME,0
5005,Denmark,ME,0
5006,Dennistown Plt,ME,0
5007,Dennysville,ME,0
5008,Detroit,ME,0
5009,Dexter,ME,0
5010,Dixfield,ME,0
5011,Dixmont,ME,0
5012,Dover-Foxcroft,ME,0
5013,Dresden,ME,0
5014,Drew Plt,ME,0
5015,Durham,ME,0
5016,Dyer Brook,ME,0
5017,Eagle Lake,ME,0
5018,East Machias,ME,0
5019,East Millinocket,ME,0
5020,Eastbrook,ME,0
5021,Easton,ME,0
5022,Eastport,ME,0
5023,Eddington,ME,0
5024,Edgecomb,ME,0
5025,Edinburg,ME,0
5026,Eliot,ME,0
5027,Ellsworth,ME,0
5028,Embden,ME,0
5029,Enfield,ME,0
5030,Etna,ME,0
5031,Eustis,ME,0
5032,Exeter,ME,0
5033,Fairfield,ME,0
5034,Falmouth,ME,0
5035,Farmingdale,ME,0
5036,Farmington,ME,0
5037,Fayette,ME,0
5038,Fort Fairfield,ME,0
5039,Fort Kent,ME,0
5040,Frankfort,ME,0
5041,Franklin,ME,0
5042,Freedom,ME,0
5043,Freeport,ME,0
5044,Frenchboro,ME,0
5045,Frenchville,ME,0
5046,Friendship,ME,0
5047,Frye Island,ME,0
5048,Fryeburg,ME,0
5049,Gardiner,ME,0
5050,Garfield Plt,ME,0
5051,Garland,ME,0
5052,Georgetown,ME,0
5053,Gilead,ME,0
5054,Glenburn,ME,0
5055,Glenwood Plt,ME,0
5056,Gorham,ME,0
5057,Gouldsboro,ME,0
5058,Grand Isle,ME,0
5059,Grand Lake Stream Plt,ME,0
5060,Gray,ME,0
5061,Great Pond,ME,0
5062,Greenbush,ME,0
5063,Greene,ME,0
5064,Greenville,ME,0
5065,Greenwood,ME,0
5066,Guilford,ME,0
5067,Hallowell,ME,0
5068,Hamlin,ME,0
5069,Hammond,ME,0
5070,Hampden,ME,0
5071,Hancock,ME,0
5072,Hanover,ME,0
5073,Harmony,ME,0
5074,Harpswell,ME,0
5075,Harrington,ME,0
5076,Harrison,ME,0
5077,Hartford,ME,0
5078,Hartland,ME,0
5079,Haynesville,ME,0
5080,Hebron,ME,0
5081,Hermon,ME,0
5082,Hersey,ME,0
5083,Highland Plt,ME,0
5084,Hiram,ME,0
5085,Hodgdon,ME,0
5086,Holden,ME,0
5087,Hollis,ME,0
5088,Hope,ME,0
5089,Houlton,ME,0
5090,Howland,ME,0
5091,Hudson,ME,0
5092,Indian Township,ME,0
5093,Industry,ME,0
5094,Island Falls,ME,0
5095,Isle au Haut,ME,0
5096,Islesboro,ME,0
5097,Jackman,ME,0
5098,Jackson,ME,0
5099,Jay,ME,0
5100,Jefferson,ME,0
5101,Jonesboro,ME,0
5102,Jonesport,ME,0
5103,Kenduskeag,ME,0
5104,Kennebunk,ME,0
5105,Kennebunkport,ME,0
5106,Kingfield,ME,0
5107,Kingman Twp,ME,0
5108,Kingsbury Plt,ME,0
5109,Kittery,ME,0
5110,Knox,ME,0
5111,Lagrange,ME,0
5112,Lake View Plt,ME,0
5113,Lakeville,ME,0
5114,Lamoine,ME,0
5115,Lebanon,ME,0
5116,Lee,ME,0
5117,Leeds,ME,0
5118,Levant,ME,0
5119,Lewiston,ME,0
5120,Liberty,ME,0
5121,Limerick,ME,0
5122,Limestone,ME,0
5123,Limington,ME,0
5124,Lincoln,ME,0
5125,Lincoln Plt,ME,0
5126,Lincolnville,ME,0
5127,Linneus,ME,0
5128,Lisbon,ME,0
5129,Litchfield,ME,0
5130,Littleton,ME,0
5131,Livermore,ME,0
5132,Livermore Falls,ME,0
5133,Long Island,ME,0
5134,Lovell,ME,0
5135,Lowell,ME,0
5136,Lubec,ME,0
5137,Ludlow,ME,0
5138,Lyman,ME,0
5139,Machias,ME,0
5140,Machiasport,ME,0
5141,Macwahoc Plt,ME,0
5142,Madawaska,ME,0
5143,Madison,ME,0
5144,Magalloway Plt,ME,0
5145,Manchester,ME,0
5146,Mapleton,ME,0
5147,Mariaville,ME,0
5148,Mars Hill,ME,0
5149,Marshfield,ME,0
5150,Masardis,ME,0
5151,Matinicus Isle Plt,ME,0
5152,Mattawamkeag,ME,0
5153,Maxfield,ME,0
5154,Mechanic Falls,ME,0
5155,Meddybemps,ME,0
5156,Medford,ME,0
5157,Medway,ME,0
5158,Mercer,ME,0
5159,Merrill,ME,0
5160,Mexico,ME,0
5161,Milbridge,ME,0
5162,Milford,ME,0
5163,Millinocket,ME,0
5164,Milo,ME,0
5165,Minot,ME,0
5167,Monhegan Island Plt,ME,0
5168,Monmouth,ME,0
5169,Monroe,ME,0
5170,Monson,ME,0
5171,Monticello,ME,0
5172,Montville,ME,0
5173,Moose River,ME,0
5174,Moro Plt,ME,0
5175,Morrill,ME,0
5176,Moscow,ME,0
5177,Mount Chase,ME,0
5178,Mount Desert,ME,0
5179,Mount Vernon,ME,0
5180,Naples,ME,0
5181,Nashville Plt,ME,0
5182,New Canada,ME,0
5183,New Gloucester,ME,0
5184,New Limerick,ME,0
5185,New Portland,ME,0
5186,New Sharon,ME,0
5187,New Sweden,ME,0
5188,New Vineyard,ME,0
5189,Newburgh,ME,0
5190,Newcastle,ME,0
5191,Newfield,ME,0
5192,Newport,ME,0
5193,Newry,ME,0
5194,Nobleboro,ME,0
5195,Norridgewock,ME,0
5196,North Berwick,ME,0
5197,North Haven,ME,0
5198,North Yarmouth,ME,0
5199,Northfield,ME,0
5200,Northport,ME,0
5201,Norway,ME,0
5202,Oakfield,ME,0
5203,Oakland,ME,0
5204,Ogunquit,ME,0
5205,Old Orchard Beach,ME,0
5206,Old Town,ME,0
5207,Orient,ME,0
5208,Orland,ME,0
5210,Orono,ME,0
5211,Orrington,ME,0
5212,Osborn,ME,0
5213,Otis,ME,0
5214,Otisfield,ME,0
5215,Owls Head,ME,0
5216,Oxbow Plt,ME,0
5217,Oxford,ME,0
5218,Palermo,ME,0
5219,Palmyra,ME,0
5220,Paris,ME,0
5221,Parkman,ME,0
5222,Parsonsfield,ME,0
5223,Passadumkeag,ME,0
5224,Patten,ME,0
5225,Pembroke,ME,0
5226,Penobscot,ME,0
5227,Penobscot Nation Voting District,ME,0
5228,Perham,ME,0
5229,Perry,ME,0
5230,Peru,ME,0
5231,Phillips,ME,0
5232,Phippsburg,ME,0
5233,Pittsfield,ME,0
5234,Pittston,ME,0
5235,Pleasant Point Voting District,ME,0
5236,Pleasant Ridge Plt,ME,0
5237,Plymouth,ME,0
5238,Poland,ME,0
5239,Portage Lake,ME,0
5240,Porter,ME,0
5241,Portland,ME,0
5242,Pownal,ME,0
5243,Prentiss Twp,ME,0
5244,Presque Isle,ME,0
5245,Princeton,ME,0
5246,Prospect,ME,0
5247,Randolph,ME,0
5248,Rangeley,ME,0
5249,Rangeley Plt,ME,0
5250,Raymond,ME,0
5251,Readfield,ME,0
5252,Reed Plt,ME,0
5253,Richmond,ME,0
5254,Ripley,ME,0
5255,Robbinston,ME,0
5256,Rockland,ME,0
5257,Rockport,ME,0
5258,Rockwood Strip Twp,ME,0
5259,Rome,ME,0
5260,Roque Bluffs,ME,0
5261,Roxbury,ME,0
5262,Rumford,ME,0
5263,Sabattus,ME,0
5264,Saco,ME,0
5265,Saint Agatha,ME,0
5266,Saint Albans,ME,0
5267,Saint Francis,ME,0
5268,Saint George,ME,0
5269,Saint John Plt,ME,0
5270,Sandy River Plt,ME,0
5271,Sanford,ME,0
5272,Sangerville,ME,0
5273,Scarborough,ME,0
5274,Searsmont,ME,0
5275,Searsport,ME,0
5276,Sebago,ME,0
5277,Sebec,ME,0
5278,Seboeis Plt,ME,0
5279,Sedgwick,ME,0
5280,Shapleigh,ME,0
5281,Sherman,ME,0
5282,Shirley,ME,0
5283,Sidney,ME,0
5284,Skowhegan,ME,0
5285,Smithfield,ME,0
5286,Smyrna,ME,0
5287,Solon,ME,0
5288,Somerville,ME,0
5289,Sorrento,ME,0
5290,South Berwick,ME,0
5291,South Bristol,ME,0
5292,South Portland,ME,0
5293,South Thomaston,ME,0
5294,Southport,ME,0
5295,Southwest Harbor,ME,0
5296,Springfield,ME,0
5297,Stacyville,ME,0
5298,Standish,ME,0
5299,Starks,ME,0
5300,Stetson,ME,0
5301,Steuben,ME,0
5302,Stockholm,ME,0
5303,Stockton Springs,ME,0
5304,Stoneham,ME,0
5305,Stonington,ME,0
5306,Stow,ME,0
5307,Strong,ME,0
5308,Sullivan,ME,0
5309,Sumner,ME,0
5310,Surry,ME,0
5311,Swans Island,ME,0
5312,Swanville,ME,0
5313,Sweden,ME,0
5314,Talmadge,ME,0
5315,Temple,ME,0
5316,The Forks Plt,ME,0
5317,Thomaston,ME,0
5318,Thorndike,ME,0
5319,Topsfield,ME,0
5320,Topsham,ME,0
5321,Tremont,ME,0
5322,Trenton,ME,0
5323,Troy,ME,0
5324,Turner,ME,0
5325,Union,ME,0
5326,Unity,ME,0
5327,Upton,ME,0
5328,Van Buren,ME,0
5329,Vanceboro,ME,0
5330,Vassalboro,ME,0
5331,Veazie,ME,0
5332,Verona Island,ME,0
5333,Vienna,ME,0
5334,Vinalhaven,ME,0
5335,Wade,ME,0
5336,Waite,ME,0
5337,Waldo,ME,0
5338,Waldoboro,ME,0
5339,Wales,ME,0
5340,Wallagrass,ME,0
5341,Waltham,ME,0
5342,Warren,ME,0
5343,Washburn,ME,0
5344,Washington,ME,0
5345,Waterboro,ME,0
5346,Waterford,ME,0
5347,Waterville,ME,0
5348,Wayne,ME,0
5349,Webster Plt,ME,0
5350,Weld,ME,0
5351,Wellington,ME,0
5352,Wells,ME,0
5353,Wesley,ME,0
5354,West Bath,ME,0
5355,West Forks Plt,ME,0
5356,West Gardiner,ME,0
5357,West Paris,ME,0
5358,Westbrook,ME,0
5359,Westfield,ME,0
5360,Westmanland,ME,0
5361,Weston,ME,0
5362,Westport Island,ME,0
5363,Whitefield,ME,0
5364,Whiting,ME,0
5365,Whitneyville,ME,0
5366,Willimantic,ME,0
5367,Wilton,ME,0
5368,Windham,ME,0
5369,Windsor,ME,0
5370,Winn,ME,0
5371,Winslow,ME,0
5372,Winter Harbor,ME,0
5373,Winterport,ME,0
5374,Winterville Plt,ME,0
